Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
9,2010-12-10,46.1000,2.8430,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,214.9981,6.5600,False
9,2010-12-17,49.7000,2.8690,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,214.9335,6.5600,False
9,2010-12-24,50.9300,2.8860,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,214.9302,6.5600,False
9,2010-12-31,45.9200,2.9430,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,214.9268,6.5600,True
9,2011-01-07,41.8200,2.9760,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,214.9235,6.4160,False
9,2011-01-14,36.4300,2.9830,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,214.9750,6.4160,False
9,2011-01-21,44.7200,3.0160,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,215.3554,6.4160,False
9,2011-01-28,43.9000,3.0100,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,215.7358,6.4160,False
9,2011-02-04,31.8200,2.9890,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,216.1163,6.4160,False
9,2011-02-11,34.1300,3.0220,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,216.4967,6.4160,True
9,2011-02-18,58.5000,3.0450,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,216.8155,6.4160,False
9,2011-02-25,59.0100,3.0650,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,217.1096,6.4160,False
9,2011-03-04,60.6700,3.2880,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,217.4037,6.4160,False
9,2011-03-11,54.7500,3.4590,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,217.6977,6.4160,False
9,2011-03-18,63.8200,3.4880,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,217.9563,6.4160,False
9,2011-03-25,68.7900,3.4730,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.2008,6.4160,False
9,2011-04-01,56.1200,3.5240,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.4452,6.3800,False
9,2011-04-08,71.4000,3.6220,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.6896,6.3800,False
9,2011-04-15,71.9000,3.7430,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.9135,6.3800,False
9,2011-04-22,72.3500,3.8070,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.0862,6.3800,False
9,2011-04-29,70.8500,3.8100,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.2588,6.3800,False
9,2011-05-06,62.2000,3.9060,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.4315,6.3800,False
9,2011-05-13,77.6600,3.8990,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.6042,6.3800,False
9,2011-05-20,70.4900,3.9070,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.3623,6.3800,False
9,2011-05-27,80.4200,3.7860,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.1204,6.3800,False
9,2011-06-03,85.8000,3.6990,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.8785,6.3800,False
9,2011-06-10,85.8100,3.6480,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.6366,6.3800,False
9,2011-06-17,89.1500,3.6370,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.5877,6.3800,False
9,2011-06-24,86.7400,3.5940,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.6837,6.3800,False
9,2011-07-01,89.1400,3.5240,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.7796,6.4040,False
9,2011-07-08,89.0400,3.4800,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.8756,6.4040,False
9,2011-07-15,90.4500,3.5750,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,218.9607,6.4040,False
9,2011-07-22,89.0800,3.6510,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.0188,6.4040,False
9,2011-07-29,91.1000,3.6820,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.0769,6.4040,False
9,2011-08-05,91.5200,3.6840,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.1349,6.4040,False
9,2011-08-12,91.6300,3.6380,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.1930,6.4040,False
9,2011-08-19,85.8000,3.5540,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.2556,6.4040,False
9,2011-08-26,88.9500,3.5230,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.3190,6.4040,False
9,2011-09-02,89.3300,3.5330,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.3824,6.4040,False
9,2011-09-09,75.6500,3.5460,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.4458,6.4040,True
9,2011-09-16,77.9500,3.5260,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.6298,6.4040,False
9,2011-09-23,74.4200,3.4670,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,219.9746,6.4040,False
9,2011-09-30,78.4500,3.3550,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,220.3195,6.4040,False
9,2011-10-07,72.6200,3.2850,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,220.6644,6.0540,False
9,2011-10-14,67.2700,3.2740,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,220.9837,6.0540,False
9,2011-10-21,65.4600,3.3530,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,221.1498,6.0540,False
9,2011-10-28,63.9600,3.3720,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,221.3160,6.0540,False
9,2011-11-04,54.4600,3.3320,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,221.4821,6.0540,False
9,2011-11-11,58.2800,3.2970,3235.0600,1645.1100,63.1500,1580.9800,2209.2100,221.6482,6.0540,False
9,2011-11-18,58.8000,3.3080,3648.4000,2.6300,21.1200,1639.6200,3623.6200,221.8804,6.0540,False
9,2011-11-25,54.3200,3.2360,121.5700,3384.1766,44061.1300,247.8300,8294.4700,222.1390,6.0540,True
9,2011-12-02,46.8400,3.1720,1237.8800,3384.1766,1330.5300,643.7800,8323.5100,222.3975,6.0540,False
9,2011-12-09,37.6500,3.1580,3075.8900,3384.1766,248.8000,822.6900,7585.2000,222.6561,6.0540,False
9,2011-12-16,47.3100,3.1590,2755.9000,3384.1766,136.4800,384.7800,2240.4900,222.8825,6.0540,False
9,2011-12-23,44.4300,3.1120,719.1400,0.2400,318.7500,17.7200,2357.1900,223.0661,6.0540,False
9,2011-12-30,43.4100,3.1290,2155.7300,14481.6300,44.0700,237.8400,3699.2400,223.2497,6.0540,True
9,2012-01-06,47.5400,3.1570,3597.0800,6203.7600,11.2000,3743.5500,1912.7500,223.4332,5.6670,False
9,2012-01-13,42.4400,3.2610,4731.1000,2959.3600,1760.1002,129.2700,3416.4800,223.6168,5.6670,False
9,2012-01-20,51.5600,3.2680,910.5100,234.3600,1760.1002,117.0800,6081.0400,223.7114,5.6670,False
9,2012-01-27,49.3800,3.2900,489.1900,283.8500,1760.1002,22.5000,2888.7900,223.8061,5.6670,False
9,2012-02-03,54.4300,3.3600,19289.2200,527.1400,4.4600,9955.2100,3428.9200,223.9007,5.6670,False
9,2012-02-10,44.0300,3.4090,5619.8000,1595.1700,1.7100,4740.6600,4494.1400,223.9953,5.6670,True
9,2012-02-17,43.8100,3.5100,4572.8100,5448.9100,6.0000,945.0600,7589.8500,224.1589,5.6670,False
9,2012-02-24,53.6700,3.5550,3801.9800,4010.1300,1.0000,586.0600,7315.0900,224.3741,5.6670,False
9,2012-03-02,57.2000,3.6300,6268.1500,154.9700,1760.1002,3557.1700,1878.4400,224.5894,5.6670,False
9,2012-03-09,54.0300,3.6690,3923.2000,96.5200,17.3600,990.1100,2755.7200,224.8047,5.6670,False
9,2012-03-16,59.9400,3.7340,1913.0500,1.8000,7.3300,436.6700,14026.3600,224.9595,5.6670,False
9,2012-03-23,58.7900,3.7870,1681.1500,1.8000,0.6800,414.4500,466.4200,225.0337,5.6670,False
9,2012-03-30,67.8700,3.8450,3669.9500,15.9800,1760.1002,69.0200,2049.1600,225.1079,5.6670,False
9,2012-04-06,68.8300,3.8910,4876.7700,3384.1766,10.0000,1201.8000,8545.1600,225.1821,5.5390,False
9,2012-04-13,69.1900,3.8910,4939.1400,856.3200,1760.1002,290.8700,807.0000,225.2562,5.5390,False
9,2012-04-20,68.0400,3.8770,910.3100,121.2500,2.0000,265.5500,1146.3400,225.3117,5.5390,False
9,2012-04-27,73.0700,3.8140,409.7600,3384.1766,0.4000,7.8800,7179.5300,225.3673,5.5390,False
9,2012-05-04,78.9800,3.7490,5917.5600,3384.1766,68.0000,969.0600,647.7600,225.4228,5.5390,False
9,2012-05-11,70.9400,3.6880,4727.8000,3384.1766,1.0400,356.7800,1077.8100,225.4783,5.5390,False
9,2012-05-18,69.5200,3.6300,1926.9200,3384.1766,0.2400,426.5100,2968.7800,225.4942,5.5390,False
9,2012-05-25,79.6900,3.5610,1574.2700,3384.1766,361.8300,81.1200,5286.3800,225.4944,5.5390,False
9,2012-06-01,80.2600,3.5010,2542.1400,35.6000,76.8000,374.3700,3413.5700,225.4946,5.5390,False
9,2012-06-08,78.9100,3.4520,3564.1500,142.2000,0.3000,81.2600,5518.2900,225.4948,5.5390,False
9,2012-06-15,82.2100,3.3930,3296.2300,176.4000,50.0300,780.7800,4209.8200,225.5071,5.5390,False
9,2012-06-22,81.0500,3.3460,2886.2600,3.8000,1760.1002,1270.8000,4545.9100,225.5496,5.5390,False
9,2012-06-29,87.1800,3.2860,2073.1600,120.0000,1760.1002,31.7500,2792.7000,225.5921,5.5390,False
9,2012-07-06,84.1500,3.2270,3165.1700,87.2000,8.0800,1642.4100,2096.8600,225.6346,5.2770,False
9,2012-07-13,82.3900,3.2560,3031.8100,3384.1766,2.0200,47.7600,4554.3900,225.6771,5.2770,False
9,2012-07-20,83.3900,3.3110,1107.9700,0.5000,5.8500,862.2800,1986.2400,225.6871,5.2770,False
9,2012-07-27,86.4100,3.4070,1042.7300,8.0000,1.6600,1129.2000,2929.4300,225.6971,5.2770,False
9,2012-08-03,90.2300,3.4170,11864.5000,61.0000,0.2200,1659.0900,2176.3700,225.7070,5.2770,False
9,2012-08-10,88.6600,3.4940,3180.7800,-9.9400,1.4000,2112.0300,2314.5800,225.7170,5.2770,False
9,2012-08-17,86.3700,3.5710,975.9100,3384.1766,3.0000,325.6800,670.4800,225.7995,5.2770,False
9,2012-08-24,77.9000,3.6200,1524.7100,3384.1766,1.8000,501.1600,4241.5900,225.9365,5.2770,False
9,2012-08-31,80.7100,3.6380,5758.1400,3384.1766,17.6000,2828.8900,1884.1300,226.0734,5.2770,False
9,2012-09-07,87.9300,3.7300,4837.9900,-5.9600,22.7400,602.8000,1377.5900,226.2104,5.2770,True
9,2012-09-14,73.5500,3.7170,2640.6800,3384.1766,10.7500,385.5300,4276.0300,226.3568,5.2770,False
9,2012-09-21,69.9200,3.7210,1887.9500,1.9100,1760.1002,273.5300,4626.1900,226.5599,5.2770,False
9,2012-09-28,76.8000,3.6660,1699.6800,1.9100,0.5500,190.3800,1819.1500,226.7631,5.2770,False
9,2012-10-05,66.6100,3.6170,2657.5700,3384.1766,3.0100,1107.7900,1560.5500,226.9662,4.9540,False
9,2012-10-12,60.0900,3.6010,520.4100,3384.1766,6.0100,3292.9359,2839.8400,227.1694,4.9540,False
9,2012-10-19,68.0100,3.5940,545.7200,3384.1766,8.0000,28.9400,3098.8700,227.2143,4.9540,False
9,2012-10-26,69.5200,3.5060,512.2300,3.0000,8.0000,3292.9359,1666.3800,227.2328,4.9540,False
9,2012-11-02,56.2600,3.3860,2291.2600,2178.4800,65.2500,20.5200,1347.7900,227.2513,4.9540,False
9,2012-11-09,63.9000,3.3140,3595.0600,2243.4300,27.6500,1000.2000,1881.7500,227.2698,4.9540,False
9,2012-11-16,53.1500,3.2520,1675.2900,278.7800,35.6400,153.1800,1749.1200,227.3024,4.9540,False
9,2012-11-23,59.7400,3.2110,2.5000,0.0200,55952.9900,14.6400,310.7200,227.3538,4.9540,True
9,2012-11-30,53.8600,3.2070,1383.3900,3384.1766,5101.2000,101.2200,8336.6100,227.4051,4.9540,False
9,2012-12-07,61.1900,3.1980,2521.3100,3384.1766,388.0000,171.9800,4047.3300,227.4564,4.9540,False
9,2012-12-14,46.2000,3.1680,1789.6200,3384.1766,182.0000,26.9100,1233.4200,227.5178,4.9540,False
9,2012-12-21,53.2300,3.0980,1374.6500,107.8800,205.0200,3292.9359,421.3800,227.6394,4.9540,False
9,2012-12-28,40.5100,3.1080,4089.6500,7901.9200,292.6200,146.6400,142.7500,227.7611,4.9540,True
9,2013-01-04,34.6500,3.1610,894.6300,5462.3100,11.7200,3292.9359,1750.0500,227.8827,5.0490,False
9,2013-01-11,42.4700,3.2430,2071.6200,3716.5200,1.4800,27.4400,3263.7100,228.0043,5.0490,False
9,2013-01-18,36.3400,3.2370,3421.0400,1401.4900,2.8800,381.8800,1418.0500,228.0355,5.0490,False
9,2013-01-25,49.1400,3.2270,200.4600,348.2000,-14.2900,59.0000,2162.7700,228.0306,5.0490,False
9,2013-02-01,52.1000,3.2440,1879.8400,168.5800,60.0000,1906.6700,2777.2600,228.0257,5.0490,False
9,2013-02-08,52.9100,3.4170,24879.6200,283.1900,23.3600,11771.1600,7923.4400,228.0208,5.0490,True
9,2013-02-15,46.8600,3.4750,4934.3100,1410.0800,0.1800,1471.8800,1929.9600,228.0591,5.0490,False
9,2013-02-22,45.9100,3.5970,2810.8600,1405.0400,-179.2600,63.1200,3593.5600,228.2054,5.0490,False
9,2013-03-01,43.7300,3.7110,3203.4200,155.8900,1760.1002,4.8700,2740.3100,228.3518,5.0490,False
9,2013-03-08,54.5700,3.6580,7327.8600,14.5200,20.3000,970.7700,2610.2100,228.4982,5.0490,False
9,2013-03-15,56.0600,3.6220,2546.9900,3384.1766,0.1800,72.1900,2078.0300,228.6276,5.0490,False
9,2013-03-22,60.0000,3.6110,3054.4500,3384.1766,440.0000,472.4500,1255.3100,228.7148,5.0490,False
9,2013-03-29,52.0400,3.6060,2347.7300,3384.1766,333.8400,3292.9359,1843.4600,228.8020,5.0490,False
9,2013-04-05,56.1600,3.5830,5976.9200,627.3800,269.5200,614.7600,1442.4700,228.8892,4.8930,False
9,2013-04-12,63.1000,3.5290,1113.0000,136.6000,29.2800,104.1600,4195.3100,228.9765,4.8930,False
9,2013-04-19,66.3600,3.4510,1769.3700,3384.1766,97.1000,3292.9359,3594.2400,228.9765,4.8930,False
9,2013-04-26,59.9400,3.4170,316.9300,3384.1766,95.0000,7.7600,547.5000,228.9765,4.8930,False
9,2013-05-03,66.2100,3.3860,1984.0100,3384.1766,15.0000,771.1200,4198.2300,172.4608,7.8268,False
9,2013-05-10,65.3300,3.3920,1944.7900,24.0000,60.1400,53.4600,3130.6800,172.4608,7.8268,False
9,2013-05-17,72.0300,3.4540,1198.6500,25.9400,0.0600,292.0700,6914.3700,172.4608,7.8268,False
9,2013-05-24,80.0600,3.4940,2107.4100,4.0000,249.1700,109.7400,2590.0600,172.4608,7.8268,False
9,2013-05-31,78.8300,3.4660,1573.2400,65.1100,203.5700,5.8400,1536.3800,172.4608,7.8268,False
9,2013-06-07,78.8300,3.4390,3845.7800,192.5700,128.9700,1453.8800,2191.7200,172.4608,7.8268,False
9,2013-06-14,79.4300,3.4310,958.9400,119.7700,425.3600,510.5500,1943.5700,172.4608,7.8268,False
9,2013-06-21,79.3700,3.4790,2301.4400,108.6800,134.6000,336.1500,2399.9400,172.4608,7.8268,False
9,2013-06-28,85.7600,3.4950,1358.5100,318.9500,1760.1002,205.1800,2011.6800,172.4608,7.8268,False
9,2013-07-05,80.1100,3.4220,5382.8700,886.8600,484.6400,1899.9200,1478.6700,172.4608,7.8268,False
9,2013-07-12,85.2300,3.4000,2239.8100,594.6300,89.7000,404.2500,1613.7800,172.4608,7.8268,False
9,2013-07-19,75.2600,3.5560,1040.5600,188.0900,1760.1002,178.8500,1507.3000,172.4608,7.8268,False
9,2013-07-26,82.3700,3.6200,52.4300,258.1400,1760.1002,2.5000,1265.6000,172.4608,7.8268,False
10,2010-02-05,54.3400,2.9620,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.4421,9.7650,False
10,2010-02-12,49.9600,2.8280,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.4963,9.7650,True
10,2010-02-19,58.2200,2.9150,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.5263,9.7650,False
10,2010-02-26,52.7700,2.8250,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.5523,9.7650,False
10,2010-03-05,55.9200,2.8770,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.5783,9.7650,False
10,2010-03-12,52.3300,3.0340,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6043,9.7650,False
10,2010-03-19,61.4600,3.0540,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6066,9.7650,False
10,2010-03-26,60.0500,2.9800,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6051,9.7650,False
10,2010-04-02,63.6600,3.0860,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6035,9.5240,False
10,2010-04-09,65.2900,3.0040,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6019,9.5240,False
10,2010-04-16,69.7400,3.1090,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.5621,9.5240,False
10,2010-04-23,66.4200,3.0500,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.4713,9.5240,False
10,2010-04-30,69.7600,3.1050,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.3806,9.5240,False
10,2010-05-07,71.0600,3.1270,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.2898,9.5240,False
10,2010-05-14,73.8800,3.1450,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.2085,9.5240,False
10,2010-05-21,78.3200,3.1200,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1844,9.5240,False
10,2010-05-28,76.6700,3.0580,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1602,9.5240,False
10,2010-06-04,82.8200,2.9410,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1361,9.5240,False
10,2010-06-11,89.6700,3.0570,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1119,9.5240,False
10,2010-06-18,83.4900,2.9350,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1140,9.5240,False
10,2010-06-25,90.3200,3.0840,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1266,9.5240,False
10,2010-07-02,92.8900,2.9780,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1392,9.1990,False
10,2010-07-09,91.0300,3.1000,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1518,9.1990,False
10,2010-07-16,91.8000,2.9710,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1498,9.1990,False
10,2010-07-23,88.4400,3.1120,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1284,9.1990,False
10,2010-07-30,85.0300,3.0170,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1069,9.1990,False
10,2010-08-06,86.1300,3.1230,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.0855,9.1990,False
10,2010-08-13,88.3700,3.0490,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.0640,9.1990,False
10,2010-08-20,89.8800,3.0410,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.0766,9.1990,False
10,2010-08-27,84.9900,3.0220,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.0893,9.1990,False
10,2010-09-03,83.8000,3.0870,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1019,9.1990,False
10,2010-09-10,84.0400,2.9610,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1146,9.1990,True
10,2010-09-17,85.5200,3.0280,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1455,9.1990,False
10,2010-09-24,85.7500,2.9390,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.1900,9.1990,False
10,2010-10-01,86.0100,3.0010,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.2346,9.0030,False
10,2010-10-08,77.0400,2.9240,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.2792,9.0030,False
10,2010-10-15,75.4800,3.0800,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.3267,9.0030,False
10,2010-10-22,68.1200,3.0140,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.3815,9.0030,False
10,2010-10-29,68.7600,3.1300,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.4364,9.0030,False
10,2010-11-05,71.0400,3.0090,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.4913,9.0030,False
10,2010-11-12,61.2400,3.1300,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.5462,9.0030,False
10,2010-11-19,58.8300,3.0470,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6072,9.0030,False
10,2010-11-26,55.3300,3.1620,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.6693,9.0030,True
10,2010-12-03,51.1700,3.0410,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.7313,9.0030,False
10,2010-12-10,60.5100,3.0910,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.7934,9.0030,False
10,2010-12-17,59.1500,3.1250,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.8795,9.0030,False
10,2010-12-24,57.0600,3.2360,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,126.9836,9.0030,False
10,2010-12-31,49.6700,3.1480,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.0877,9.0030,True
10,2011-01-07,43.4300,3.2870,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.1918,8.7440,False
10,2011-01-14,49.9800,3.3120,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.3009,8.7440,False
10,2011-01-21,56.7500,3.3360,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.4405,8.7440,False
10,2011-01-28,53.0300,3.2310,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.5800,8.7440,False
10,2011-02-04,44.8800,3.3480,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.7196,8.7440,False
10,2011-02-11,51.5100,3.3810,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.8591,8.7440,True
10,2011-02-18,61.7700,3.4300,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,127.9952,8.7440,False
10,2011-02-25,53.5900,3.3980,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.1300,8.7440,False
10,2011-03-04,56.9600,3.6740,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.2647,8.7440,False
10,2011-03-11,64.2200,3.6300,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.3995,8.7440,False
10,2011-03-18,70.1200,3.8920,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.5122,8.7440,False
10,2011-03-25,62.5300,3.7160,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.6161,8.7440,False
10,2011-04-01,67.6400,3.7720,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.7199,8.4940,False
10,2011-04-08,73.0300,3.8180,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.8238,8.4940,False
10,2011-04-15,61.0500,4.0890,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.9107,8.4940,False
10,2011-04-22,75.9300,3.9170,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.9553,8.4940,False
10,2011-04-29,73.3800,4.1510,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,128.9999,8.4940,False
10,2011-05-06,73.5600,4.1930,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0444,8.4940,False
10,2011-05-13,74.0400,4.2020,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0890,8.4940,False
10,2011-05-20,72.6200,3.9900,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0757,8.4940,False
10,2011-05-27,78.6200,3.9330,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0624,8.4940,False
10,2011-06-03,81.8700,3.8930,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0490,8.4940,False
10,2011-06-10,84.5700,3.9810,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0357,8.4940,False
10,2011-06-17,87.9600,3.9350,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0432,8.4940,False
10,2011-06-24,90.6900,3.8070,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0663,8.4940,False
10,2011-07-01,95.3600,3.8420,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.0894,8.2570,False
10,2011-07-08,88.5700,3.7930,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.1125,8.2570,False
10,2011-07-15,86.0100,3.7790,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.1338,8.2570,False
10,2011-07-22,88.5900,3.6970,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.1508,8.2570,False
10,2011-07-29,86.7500,3.6940,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.1677,8.2570,False
10,2011-08-05,89.8000,3.8030,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.1846,8.2570,False
10,2011-08-12,85.6100,3.7940,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.2016,8.2570,False
10,2011-08-19,87.4000,3.7430,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.2406,8.2570,False
10,2011-08-26,91.5900,3.6630,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.2833,8.2570,False
10,2011-09-02,91.6100,3.7980,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.3259,8.2570,False
10,2011-09-09,89.0600,3.7710,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.3686,8.2570,True
10,2011-09-16,77.4900,3.7840,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.4306,8.2570,False
10,2011-09-23,82.5100,3.7890,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.5183,8.2570,False
10,2011-09-30,82.2700,3.8770,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.6061,8.2570,False
10,2011-10-07,75.0100,3.8270,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.6938,7.8740,False
10,2011-10-14,70.2700,3.6980,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.7706,7.8740,False
10,2011-10-21,77.9100,3.8420,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.7822,7.8740,False
10,2011-10-28,72.7900,3.8430,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.7937,7.8740,False
10,2011-11-04,68.5700,3.8280,7032.3718,3384.1766,1760.1002,3292.9359,4132.2164,129.8052,7.8740,False
10,2011-11-11,55.2800,3.6770,13444.1700,14909.9900,752.1800,4320.2200,5896.3000,129.8167,7.8740,False
