id,label
6616,5
6617,2
6618,0
6619,3
6620,3
6621,6
6622,2
6623,5
6624,1
6625,7
6626,9
6627,2
6628,8
6629,2
6630,0
6631,1
6632,8
6633,8
6634,7
6635,2
6636,3
6637,4
6638,3
6639,2
6640,1
6641,0
6642,7
6643,5
6644,9
6645,9
6646,6
6647,8
6648,6
6649,2
6650,3
6651,0
6652,8
6653,4
6654,7
6655,4
6656,7
6657,1
6658,9
6659,3
6660,1
6661,2
6662,1
6663,9
6664,0
6665,6
6666,0
6667,9
6668,8
6669,1
6670,3
6671,1
6672,9
6673,6
6674,1
6675,3
6676,5
6677,7
6678,7
6679,1
6680,8
6681,7
6682,4
6683,0
6684,1
6685,3
6686,2
6687,6
6688,0
6689,0
6690,5
6691,3
6692,2
6693,9
6694,9
6695,5
6696,7
6697,7
6698,5
6699,5
6700,7
6701,3
6702,1
6703,0
6704,1
6705,2
6706,9
6707,9
6708,5
6709,9
6710,1
6711,4
6712,0
6713,6
6714,7
6715,3
6716,7
6717,3
6718,8
6719,8
6720,0
6721,4
6722,6
6723,6
6724,5
6725,3
6726,1
6727,7
6728,9
6729,8
6730,3
6731,5
6732,1
6733,3
6734,1
6735,7
6736,0
6737,1
6738,1
6739,2
6740,7
6741,8
6742,6
6743,3
6744,0
6745,2
6746,6
6747,9
6748,6
6749,7
6750,6
6751,6
6752,1
6753,7
6754,3
6755,6
6756,6
6757,8
6758,2
6759,3
6760,7
6761,5
6762,0
6763,8
6764,7
6765,7
6766,1
6767,9
6768,3
6769,6
6770,1
6771,4
6772,5
6773,2
6774,8
6775,2
6776,8
6777,7
6778,6
6779,5
6780,1
6781,4
6782,5
6783,3
6784,3
6785,9
6786,4
6787,1
6788,3
6789,8
6790,8
6791,3
6792,8
6793,7
6794,7
6795,5
6796,6
6797,8
6798,5
6799,1
6800,2
6801,7
6802,2
6803,2
6804,8
6805,6
6806,2
6807,8
6808,5
6809,7
6810,4
6811,6
6812,9
6813,3
6814,1
6815,1
6816,5
6817,2
6818,8
6819,7
6820,1
6821,1
6822,7
6823,7
6824,8
6825,6
6826,8
6827,6
6828,7
6829,1
6830,6
6831,8
6832,1
6833,6
6834,0
6835,9
6836,9
6837,2
6838,3
6839,4
6840,7
6841,4
6842,7
6843,7
6844,2
6845,4
6846,9
6847,8
6848,3
6849,8
6850,3
6851,7
6852,1
6853,4
6854,5
6855,6
6856,3
6857,2
6858,2
6859,0
6860,6
6861,0
6862,9
6863,8
6864,4
6865,7
6866,7
6867,5
6868,0
6869,3
6870,1
6871,9
6872,1
6873,3
6874,5
6875,5
6876,4
6877,7
6878,4
6879,5
6880,4
6881,8
6882,8
6883,8
6884,3
6885,2
6886,1
6887,2
6888,9
6889,6
6890,1
6891,9
6892,4
6893,7
6894,6
6895,4
6896,1
6897,1
6898,4
6899,8
6900,1
6901,9
6902,2
6903,3
6904,9
6905,0
6906,3
6907,9
6908,4
6909,1
6910,8
6911,3
6912,4
6913,8
6914,3
6915,3
6916,1
6917,8
6918,2
6919,6
6920,0
6921,0
6922,2
6923,1
6924,0
6925,4
6926,6
6927,6
6928,2
6929,1
6930,0
6931,3
6932,1
6933,6
6934,1
6935,9
6936,6
6937,3
6938,9
6939,6
6940,7
6941,4
6942,6
6943,8
6944,4
6945,2
6946,3
6947,2
6948,0
6949,8
6950,6
6951,4
6952,9
6953,0
6954,7
6955,0
6956,1
6957,2
6958,5
6959,5
6960,1
6961,6
6962,3
6963,6
6964,2
6965,8
6966,5
6967,7
6968,1
6969,6
6970,1
6971,2
6972,1
6973,0
6974,0
6975,8
6976,8
6977,2
6978,8
6979,5
6980,7
6981,3
6982,3
6983,5
6984,4
6985,9
6986,4
6987,7
6988,6
6989,1
6990,8
6991,4
6992,9
6993,7
6994,4
6995,3
6996,8
6997,2
6998,9
6999,7
7000,7
7001,5
7002,6
7003,0
7004,6
7005,3
7006,1
7007,3
7008,8
7009,2
7010,2
7011,9
7012,7
7013,8
7014,8
7015,0
7016,0
7017,7
7018,5
7019,1
7020,1
7021,6
7022,5
7023,8
7024,7
7025,4
7026,6
7027,2
7028,7
7029,7
7030,8
7031,7
7032,5
7033,5
7034,7
7035,6
7036,4
7037,6
7038,2
7039,2
7040,8
7041,9
7042,6
7043,9
7044,4
7045,6
7046,8
7047,8
7048,2
7049,1
7050,3
7051,3
7052,8
7053,4
7054,0
7055,4
7056,7
7057,2
7058,5
7059,4
7060,4
7061,0
7062,8
7063,4
7064,3
7065,6
7066,3
7067,8
7068,8
7069,2
7070,9
7071,6
7072,9
7073,5
7074,6
7075,2
7076,3
7077,7
7078,1
7079,4
7080,7
7081,9
7082,0
7083,5
7084,8
7085,6
7086,7
7087,3
7088,1
7089,7
7090,2
7091,5
7092,6
7093,6
7094,0
7095,5
7096,0
7097,8
7098,4
7099,2
7100,4
7101,4
7102,7
7103,1
7104,5
7105,8
7106,5
7107,2
7108,3
7109,8
7110,8
7111,4
7112,9
7113,8
7114,5
7115,9
7116,5
7117,2
7118,5
7119,8
7120,4
7121,7
7122,3
7123,3
7124,3
7125,1
7126,3
7127,8
7128,9
7129,3
7130,8
7131,1
7132,8
7133,3
7134,6
7135,9
7136,2
7137,2
7138,6
7139,3
7140,5
7141,5
7142,7
7143,3
7144,6
7145,0
7146,1
7147,2
7148,1
7149,1
7150,8
7151,5
7152,2
7153,7
7154,3
7155,4
7156,4
7157,8
7158,5
7159,5
7160,6
7161,5
7162,3
7163,5
7164,4
7165,5
7166,2
7167,2
7168,9
7169,0
7170,8
7171,9
7172,3
7173,6
7174,1
7175,0
7176,6
7177,1
7178,1
7179,2
7180,0
7181,3
7182,5
7183,7
7184,0
7185,2
7186,7
7187,7
7188,0
7189,4
7190,5
7191,6
7192,7
7193,5
7194,7
7195,2
7196,5
7197,0
7198,7
7199,1
7200,9
7201,3
7202,7
7203,6
7204,0
7205,7
7206,3
7207,4
7208,4
7209,5
7210,2
7211,9
7212,2
7213,0
7214,3
7215,1
7216,6
7217,2
7218,2
7219,4
7220,7
7221,3
7222,1
7223,8
7224,7
7225,3
7226,0
7227,6
7228,5
7229,3
7230,5
7231,3
7232,8
7233,6
7234,8
7235,3
7236,3
7237,5
7238,8
7239,1
7240,6
7241,9
7242,5
7243,6
7244,0
7245,9
7246,9
7247,5
7248,6
7249,8
7250,9
7251,6
7252,0
7253,6
7254,3
7255,6
7256,1
7257,0
7258,6
7259,2
7260,3
7261,5
7262,1
7263,9
7264,0
7265,6
7266,6
7267,5
7268,6
7269,3
7270,4
7271,5
7272,1
7273,6
7274,7
7275,4
7276,2
7277,9
7278,6
7279,6
7280,2
7281,5
7282,8
7283,8
7284,4
7285,1
7286,7
7287,1
7288,8
7289,1
7290,1
7291,3
7292,7
7293,9
7294,5
7295,8
7296,4
7297,4
7298,1
7299,2
7300,0
7301,1
7302,4
7303,9
7304,2
7305,7
7306,5
7307,8
7308,3
7309,2
7310,3
7311,8
7312,0
7313,1
7314,3
7315,7
7316,6
7317,6
7318,4
7319,3
7320,5
7321,0
7322,6
7323,4
7324,7
7325,1
7326,7
7327,1
7328,0
7329,0
7330,8
7331,2
7332,7
7333,2
7334,7
7335,8
7336,6
7337,2
7338,9
7339,1
7340,6
7341,2
7342,6
7343,1
7344,3
7345,0
7346,5
7347,3
7348,0
7349,6
7350,1
7351,1
7352,5
7353,1
7354,7
7355,5
7356,3
7357,4
7358,1
7359,1
7360,4
7361,0
7362,8
7363,4
7364,2
7365,5
7366,4
7367,8
7368,3
7369,4
7370,3
7371,1
7372,1
7373,7
7374,9
7375,1
7376,1
7377,8
7378,0
7379,1
7380,1
7381,2
7382,1
7383,4
7384,4
7385,8
7386,7
7387,4
7388,8
7389,6
7390,3
7391,1
7392,9
7393,6
7394,6
7395,4
7396,4
7397,0
7398,2
7399,5
7400,9
7401,7
7402,1
7403,7
7404,6
7405,4
7406,7
7407,5
7408,4
7409,1
7410,0
7411,2
7412,3
7413,3
7414,8
7415,9
7416,9
7417,7
7418,5
7419,9
7420,9
7421,7
7422,9
7423,6
7424,0
7425,4
7426,5
7427,3
7428,3
7429,1
7430,5
7431,1
7432,8
7433,3
7434,8
7435,0
7436,5
7437,4
7438,8
7439,1
7440,3
7441,8
7442,9
7443,1
7444,8
7445,0
7446,0
7447,5
7448,8
7449,1
7450,2
7451,7
7452,8
7453,2
7454,9
7455,5
7456,8
7457,9
7458,9
7459,6
7460,4
7461,3
7462,9
7463,0
7464,7
7465,0
7466,2
7467,2
7468,3
7469,8
7470,3
7471,0
7472,9
7473,5
7474,6
7475,3
7476,1
7477,5
7478,2
7479,3
7480,9
7481,2
7482,6
7483,7
7484,3
7485,8
7486,3
7487,6
7488,3
7489,7
7490,3
7491,0
7492,6
7493,3
7494,3
7495,9
7496,1
7497,8
7498,8
7499,3
7500,8
7501,3
7502,3
7503,0
7504,1
7505,0
7506,0
7507,7
7508,8
7509,8
7510,0
7511,5
7512,0
7513,9
7514,1
7515,8
7516,5
7517,6
7518,3
7519,5
7520,3
7521,0
7522,2
7523,2
7524,8
7525,6
7526,2
7527,9
7528,0
7529,0
7530,1
7531,0
7532,4
7533,3
7534,3
7535,8
7536,8
7537,4
7538,0
7539,6
7540,3
7541,1
7542,6
7543,2
7544,0
7545,7
7546,5
7547,7
7548,0
7549,1
7550,6
7551,0
7552,3
7553,2
7554,6
7555,9
7556,2
7557,9
7558,4
7559,7
7560,4
7561,5
7562,8
7563,5
7564,4
7565,7
7566,7
7567,3
7568,3
7569,7
7570,8
7571,9
7572,9
7573,1
7574,0
7575,4
7576,6
7577,2
7578,7
7579,5
7580,1
7581,8
7582,0
7583,7
7584,9
7585,3
7586,4
7587,2
7588,1
7589,0
7590,2
7591,5
7592,6
7593,0
7594,3
7595,9
7596,4
7597,2
7598,1
7599,7
7600,0
7601,1
7602,5
7603,4
7604,3
7605,7
7606,1
7607,7
7608,1
7609,9
7610,7
7611,8
7612,7
7613,0
7614,7
7615,8
7616,3
7617,2
7618,8
7619,7
7620,4
7621,5
7622,7
7623,1
7624,4
7625,7
7626,4
7627,4
7628,8
7629,9
7630,9
7631,8
7632,0
7633,6
7634,2
7635,4
7636,2
7637,4
7638,7
7639,6
7640,8
7641,1
7642,7
7643,4
7644,0
7645,2
7646,9
7647,8
7648,0
7649,6
7650,1
7651,6
7652,3
7653,9
7654,2
7655,0
7656,0
7657,4
7658,9
7659,2
7660,1
7661,0
7662,2
7663,2
7664,0
7665,2
7666,3
7667,7
7668,3
7669,8
7670,6
7671,4
7672,3
7673,7
7674,1
7675,0
7676,6
7677,4
7678,5
7679,8
7680,5
7681,3
7682,3
7683,7
7684,1
7685,7
7686,5
7687,7
7688,9
7689,2
7690,3
7691,4
7692,9
7693,9
7694,8
7695,9
7696,8
7697,2
7698,5
7699,9
7700,5
7701,0
7702,6
7703,8
7704,9
7705,9
7706,6
7707,1
7708,1
7709,9
7710,1
7711,6
7712,9
7713,4
7714,2
7715,2
7716,6
7717,8
7718,7
7719,1
7720,3
7721,6
7722,1
7723,1
7724,1
7725,5
7726,7
7727,5
7728,0
7729,1
7730,5
7731,8
7732,0
7733,6
7734,4
7735,3
7736,1
7737,7
7738,8
7739,1
7740,2
7741,1
7742,2
7743,5
7744,4
7745,8
7746,2
7747,9
7748,0
7749,8
7750,3
7751,5
7752,4
7753,9
7754,3
7755,6
7756,5
7757,7
7758,0
7759,7
7760,9
7761,9
7762,2
7763,6
7764,9
7765,9
7766,3
7767,2
7768,4
7769,3
7770,5
7771,0
7772,3
7773,0
7774,5
7775,1
7776,4
7777,5
7778,1
7779,1
7780,5
7781,5
7782,7
7783,0
7784,2
7785,0
7786,5
7787,9
7788,4
7789,0
7790,3
7791,8
7792,9
7793,0
7794,9
7795,8
7796,6
7797,1
7798,2
7799,7
7800,6
7801,7
7802,0
7803,3
7804,3
7805,3
7806,0
7807,6
7808,2
7809,0
7810,7
7811,0
7812,4
7813,3
7814,7
7815,3
7816,5
7817,7
7818,7
7819,4
7820,7
7821,6
7822,1
7823,4
7824,6
7825,6
7826,6
7827,0
7828,1
7829,4
7830,7
7831,7
7832,7
7833,1
7834,7
7835,8
7836,3
7837,7
7838,3
7839,9
7840,3
7841,2
7842,1
7843,0
7844,6
7845,2
7846,7
7847,5
7848,0
7849,6
7850,7
7851,2
7852,4
7853,3
7854,2
7855,9
7856,4
7857,9
7858,8
7859,2
7860,0
7861,6
7862,1
7863,1
7864,7
7865,5
7866,0
7867,6
7868,6
7869,2
7870,3
7871,5
7872,8
7873,3
7874,5
7875,7
7876,1
7877,8
7878,2
7879,2
7880,1
7881,4
7882,6
7883,2
7884,0
7885,1
7886,7
7887,8
7888,1
7889,2
7890,0
7891,2
7892,9
7893,9
7894,3
7895,7
7896,7
7897,4
7898,2
7899,0
7900,6
7901,8
7902,5
7903,9
7904,4
7905,9
7906,2
7907,3
7908,0
7909,5
7910,3
7911,4
7912,6
7913,1
7914,1
7915,0
7916,1
7917,6
7918,9
7919,6
7920,2
7921,9
7922,5
7923,7
7924,7
7925,3
7926,0
7927,5
7928,6
7929,3
7930,2
7931,0
7932,3
7933,3
7934,4
7935,8
7936,5
7937,1
7938,6
7939,5
7940,7
7941,7
7942,8
7943,2
7944,9
7945,9
7946,7
7947,3
7948,8
7949,2
7950,8
7951,6
7952,2
7953,2
7954,1
7955,4
7956,7
7957,4
7958,4
7959,6
7960,6
7961,9
7962,7
7963,2
7964,4
7965,6
7966,0
7967,8
7968,6
7969,6
7970,7
7971,0
7972,0
7973,0
7974,8
7975,2
7976,6
7977,6
7978,1
7979,5
7980,0
7981,9
7982,5
7983,6
7984,1
7985,4
7986,0
7987,7
7988,3
7989,1
7990,7
7991,9
7992,0
7993,1
7994,6
7995,6
7996,8
7997,8
7998,3
7999,0
8000,3
8001,3
8002,1
8003,6
8004,9
8005,4
8006,8
8007,8
8008,8
8009,6
8010,6
8011,2
8012,3
8013,9
8014,3
8015,8
8016,6
8017,2
8018,2
8019,0
8020,2
8021,5
8022,6
8023,8
8024,0
8025,2
8026,2
8027,8
8028,8
8029,3
8030,3
8031,3
8032,8
8033,2
8034,6
8035,6
8036,1
8037,7
8038,2
8039,7
8040,5
8041,5
8042,3
8043,8
8044,2
8045,0
8046,8
8047,4
8048,4
8049,8
8050,4
8051,5
8052,5
8053,7
8054,6
8055,3
8056,2
8057,3
8058,8
8059,1
8060,1
8061,6
8062,9
8063,0
8064,6
8065,7
8066,2
8067,4
8068,3
8069,4
8070,6
8071,8
8072,6
8073,0
8074,8
8075,8
8076,9
8077,7
8078,2
8079,7
8080,0
8081,4
8082,2
8083,3
8084,0
8085,6
8086,1
8087,0
8088,9
8089,3
8090,9
8091,1
8092,6
8093,2
8094,1
8095,1
8096,1
8097,0
8098,0
8099,0
8100,0
8101,2
8102,3
8103,0
8104,9
8105,3
8106,3
8107,7
8108,1
8109,6
8110,7
8111,9
8112,8
8113,2
8114,8
8115,4
8116,7
8117,0
8118,4
8119,0
8120,1
8121,8
8122,2
8123,3
8124,8
8125,1
8126,9
8127,9
8128,1
8129,6
8130,7
8131,1
8132,4
8133,0
8134,3
8135,5
8136,1
8137,0
8138,4
8139,8
8140,3
8141,5
8142,9
8143,7
8144,4
8145,2
8146,9
8147,9
8148,0
8149,2
8150,1
8151,8
8152,3
8153,9
8154,3
8155,5
8156,0
8157,5
8158,2
8159,3
8160,9
8161,0
8162,3
8163,3
8164,8
8165,3
8166,2
8167,2
8168,5
8169,8
8170,2
8171,6
8172,6
8173,2
8174,2
8175,1
8176,1
8177,7
8178,4
8179,2
8180,3
8181,8
8182,1
8183,2
8184,3
8185,4
8186,0
8187,2
8188,7
8189,5
8190,1
8191,0
8192,1
8193,2
8194,3
8195,6
8196,2
8197,5
8198,1
8199,5
8200,0
8201,0
8202,1
8203,7
8204,7
8205,5
8206,5
8207,6
8208,0
8209,4
8210,0
8211,3
8212,8
8213,6
8214,9
8215,8
8216,6
8217,1
8218,0
8219,2
8220,2
8221,6
8222,1
8223,8
8224,5
8225,3
8226,1
8227,9
8228,1
8229,1
8230,8
8231,5
8232,6
8233,1
8234,4
8235,2
8236,8
8237,4
8238,2
8239,7
8240,5
8241,5
8242,8
8243,0
8244,5
8245,1
8246,9
8247,3
8248,4
8249,8
8250,0
8251,8
8252,3
8253,5
8254,6
8255,4
8256,3
8257,6
8258,4
8259,0
8260,3
8261,4
8262,5
8263,3
8264,4
8265,2
8266,5
8267,3
8268,8
8269,0
8270,5
8271,8
8272,4
8273,0
8274,8
8275,5
8276,2
8277,5
8278,7
8279,8
8280,4
8281,2
8282,9
8283,5
8284,8
8285,8
8286,3
8287,3
8288,5
8289,3
8290,4
8291,9
8292,5
8293,0
8294,6
8295,1
8296,9
8297,0
8298,0
8299,9
8300,7
8301,1
8302,8
8303,3
8304,9
8305,2
8306,1
8307,7
8308,1
8309,9
8310,6
8311,9
8312,7
8313,7
8314,0
8315,2
8316,7
8317,7
8318,9
8319,9
8320,3
8321,5
8322,2
8323,2
8324,9
8325,2
8326,5
8327,5
8328,9
8329,5
8330,8
8331,3
8332,4
8333,1
8334,2
8335,5
8336,6
8337,3
8338,8
8339,4
8340,1
8341,2
8342,2
8343,0
8344,7
8345,6
8346,7
8347,1
8348,2
8349,8
8350,3
8351,1
8352,7
8353,4
8354,5
8355,9
8356,0
8357,3
8358,7
8359,8
8360,0
8361,7
8362,4
8363,2
8364,6
8365,9
8366,0
8367,2
8368,7
8369,4
8370,7
8371,3
8372,1
8373,7
8374,5
8375,1
8376,4
8377,0
8378,2
8379,4
8380,4
8381,3
8382,3
8383,0
8384,0
8385,8
8386,3
8387,3
8388,0
8389,9
8390,1
8391,7
8392,7
8393,0
8394,6
8395,9
8396,2
8397,4
8398,8
8399,5
8400,8
8401,5
8402,8
8403,9
8404,4
8405,4
8406,4
8407,8
8408,5
8409,3
8410,7
8411,0
8412,2
8413,5
8414,9
8415,8
8416,4
8417,9
8418,4
8419,2
8420,1
8421,3
8422,0
8423,3
8424,4
8425,8
8426,0
8427,1
8428,1
8429,9
8430,8
8431,7
8432,6
8433,1
8434,6
8435,3
8436,9
8437,6
8438,0
8439,2
8440,9
8441,2
8442,9
8443,6
8444,0
8445,0
8446,8
8447,6
8448,4
8449,9
8450,1
8451,1
8452,0
8453,5
8454,0
8455,2
8456,8
8457,4
8458,5
8459,9
8460,2
8461,6
8462,7
8463,4
8464,5
8465,5
8466,7
8467,6
8468,3
8469,8
8470,7
8471,9
8472,8
8473,4
8474,4
8475,6
8476,1
8477,1
8478,2
8479,0
8480,9
8481,1
8482,7
8483,2
8484,8
8485,8
8486,2
8487,1
8488,4
8489,4
8490,8
8491,4
8492,4
8493,6
8494,9
8495,5
8496,8
8497,5
8498,5
8499,7
8500,7
8501,5
8502,9
8503,5
8504,3
8505,4
8506,9
8507,9
8508,3
8509,7
8510,6
8511,9
8512,5
8513,8
8514,6
8515,6
8516,0
8517,7
8518,9
8519,2
8520,8
8521,3
8522,7
8523,0
8524,4
8525,0
8526,8
8527,8
8528,6
8529,2
8530,1
8531,2
8532,8
8533,9
8534,7
8535,2
8536,0
8537,2
8538,7
8539,6
8540,9
8541,1
8542,4
8543,8
8544,2
8545,8
8546,6
8547,7
8548,1
8549,1
8550,0
8551,1
8552,4
8553,6
8554,0
8555,4
8556,7
8557,1
8558,6
8559,0
8560,1
8561,9
8562,9
8563,8
8564,1
8565,6
8566,9
8567,1
8568,9
8569,9
8570,0
8571,1
8572,1
8573,7
8574,1
8575,8
8576,9
8577,1
8578,0
8579,0
8580,5
8581,7
8582,4
8583,4
8584,6
8585,5
8586,2
8587,5
8588,9
8589,8
8590,6
8591,5
8592,5
8593,3
8594,7
8595,8
8596,7
8597,7
8598,6
8599,3
8600,3
8601,1
8602,5
8603,9
8604,6
8605,7
8606,7
8607,3
8608,1
8609,7
8610,3
8611,2
8612,6
8613,6
8614,9
8615,8
8616,7
8617,2
8618,6
8619,8
8620,7
8621,7
8622,5
8623,1
8624,0
8625,7
8626,1
8627,7
8628,2
8629,1
8630,3
8631,4
8632,4
8633,9
8634,6
8635,2
8636,3
8637,8
8638,8
8639,0
8640,4
8641,7
8642,2
8643,7
8644,7
8645,9
8646,3
8647,7
8648,6
8649,8
8650,3
8651,9
8652,6
8653,4
8654,7
8655,4
8656,0
8657,3
8658,8
8659,9
8660,7
8661,0
8662,0
8663,5
8664,0
8665,7
8666,8
8667,8
8668,1
8669,8
8670,2
8671,9
8672,5
8673,8
8674,9
8675,5
8676,5
8677,2
8678,4
8679,8
8680,6
8681,3
8682,7
8683,2
8684,5
8685,5
8686,0
8687,3
8688,7
8689,4
8690,8
8691,1
8692,5
8693,1
8694,1
8695,7
8696,0
8697,1
8698,6
8699,7
8700,6
8701,8
8702,4
8703,0
8704,6
8705,6
8706,4
8707,2
8708,8
8709,7
8710,6
8711,3
8712,3
8713,7
8714,2
8715,3
8716,8
8717,9
8718,8
8719,7
8720,7
8721,4
8722,8
8723,3
8724,8
8725,7
8726,9
8727,2
8728,9
8729,9
8730,1
8731,5
8732,5
8733,4
8734,0
8735,6
8736,1
8737,2
8738,6
8739,3
8740,3
8741,2
8742,0
8743,5
8744,9
8745,7
8746,7
8747,0
8748,5
8749,0
8750,9
8751,2
8752,7
8753,7
8754,0
8755,9
8756,5
8757,5
8758,1
8759,9
8760,0
8761,3
8762,3
8763,9
8764,6
8765,7
8766,4
8767,8
8768,2
8769,5
8770,8
8771,2
8772,1
8773,4
8774,9
8775,0
8776,8
8777,2
8778,4
8779,0
8780,1
8781,2
8782,3
8783,0
8784,9
8785,4
8786,8
8787,3
8788,8
8789,9
8790,2
8791,3
8792,1
8793,4
8794,5
8795,1
8796,5
8797,1
8798,0
8799,2
8800,5
8801,2
8802,1
8803,8
8804,6
8805,4
8806,5
8807,0
8808,9
8809,3
8810,1
8811,0
8812,9
8813,1
8814,0
8815,7
8816,6
8817,6
8818,7
8819,7
8820,2
8821,6
8822,9
8823,3
8824,4
8825,5
8826,1
8827,9
8828,6
8829,6
8830,4
8831,8
8832,8
8833,6
8834,0
8835,4
8836,9
8837,5
8838,9
8839,9
8840,3
8841,9
8842,9
8843,0
8844,2
8845,2
8846,7
8847,3
8848,5
8849,1
8850,0
8851,9
8852,5
8853,8
8854,0
8855,8
8856,1
8857,1
8858,0
8859,0
8860,7
8861,4
8862,8
8863,2
8864,3
8865,3
8866,2
8867,5
8868,6
8869,0
8870,1
8871,8
8872,2
8873,6
8874,6
8875,2
8876,1
8877,3
8878,6
8879,5
8880,8
8881,3
8882,2
8883,0
8884,8
8885,1
8886,7
8887,9
8888,7
8889,2
8890,0
8891,4
8892,6
8893,8
8894,1
8895,5
8896,7
8897,9
8898,7
8899,0
8900,4
8901,1
8902,7
8903,5
8904,8
8905,7
8906,4
8907,8
8908,7
8909,3
8910,7
8911,4
8912,4
8913,0
8914,4
8915,7
8916,4
8917,3
8918,5
8919,3
8920,8
8921,1
8922,7
8923,8
8924,5
8925,7
8926,0
8927,8
8928,7
8929,5
8930,5
8931,4
8932,7
8933,1
8934,9
8935,0
8936,5
8937,2
8938,6
8939,1
8940,4
8941,8
8942,0
8943,6
8944,3
8945,1
8946,9
8947,7
8948,3
8949,5
8950,6
8951,6
8952,9
8953,8
8954,0
8955,5
8956,9
8957,6
8958,2
8959,6
8960,9
8961,5
8962,8
8963,3
8964,0
8965,5
8966,1
8967,7
8968,2
8969,8
8970,0
8971,4
8972,0
8973,8
8974,1
8975,3
8976,9
8977,7
8978,1
8979,3
8980,6
8981,7
8982,4
8983,8
8984,6
8985,7
8986,5
8987,3
8988,4
8989,3
8990,5
8991,2
8992,6
8993,9
8994,5
8995,0
8996,1
8997,7
8998,4
8999,8
9000,9
9001,4
9002,2
9003,2
9004,9
9005,0
9006,3
9007,3
9008,1
9009,3
9010,0
9011,4
9012,2
9013,1
9014,4
9015,0
9016,8
9017,2
9018,1
9019,4
9020,4
9021,3
9022,6
9023,6
9024,8
9025,3
9026,9
9027,9
9028,9
9029,9
9030,6
9031,5
9032,0
9033,8
9034,2
9035,3
9036,5
9037,9
9038,8
9039,2
9040,8
9041,3
9042,4
9043,1
9044,1
9045,7
9046,6
9047,9
9048,2
9049,1
9050,4
9051,6
9052,3
9053,3
9054,2
9055,1
9056,8
9057,1
9058,0
9059,0
9060,0
9061,3
9062,4
9063,0
9064,8
9065,0
9066,9
9067,1
9068,2
9069,8
9070,0
9071,1
9072,7
9073,7
9074,3
9075,4
9076,7
9077,8
9078,0
9079,2
9080,7
9081,1
9082,3
9083,7
9084,4
9085,6
9086,1
9087,7
9088,6
9089,1
9090,2
9091,6
9092,9
9093,8
9094,2
9095,0
9096,1
9097,0
9098,9
9099,6
9100,5
9101,3
9102,2
9103,4
9104,6
9105,5
9106,4
9107,9
9108,3
9109,8
9110,8
9111,7
9112,3
9113,6
9114,1
9115,2
9116,9
9117,8
9118,8
9119,1
9120,0
9121,3
9122,0
9123,8
9124,0
9125,0
9126,6
9127,6
9128,1
9129,3
9130,3
9131,6
9132,6
9133,5
9134,7
9135,5
9136,3
9137,8
9138,2
9139,1
9140,9
9141,0
9142,4
9143,6
9144,9
9145,2
9146,3
9147,9
9148,4
9149,1
9150,4
9151,2
9152,2
9153,3
9154,4
9155,8
9156,4
9157,3
9158,0
9159,6
9160,8
9161,8
9162,6
9163,2
9164,3
9165,3
9166,7
9167,3
9168,5
9169,2
9170,9
9171,6
9172,0
9173,2
9174,3
9175,5
9176,2
9177,4
9178,9
9179,5
9180,1
9181,6
9182,0
9183,3
9184,3
9185,7
9186,3
9187,7
9188,9
9189,8
9190,1
9191,5
9192,2
9193,8
9194,0
9195,2
9196,9
9197,5
9198,6
9199,6
9200,2
9201,6
9202,7
9203,4
9204,2
9205,4
9206,5
9207,8
9208,7
9209,6
9210,1
9211,1
9212,9
9213,5
9214,9
9215,7
9216,2
9217,1
9218,2
9219,9
9220,6
9221,8
9222,0
9223,3
9224,7
9225,7
9226,7
9227,8
9228,2
9229,3
9230,9
9231,0
9232,4
9233,1
9234,6
9235,4
9236,5
9237,0
9238,6
9239,6
9240,7
9241,2
9242,6
9243,9
9244,7
9245,9
9246,6
9247,6
9248,1
9249,3
9250,2
9251,4
9252,1
9253,1
9254,0
9255,4
9256,2
9257,6
9258,0
9259,8
9260,4
9261,4
9262,9
9263,8
9264,1
9265,5
9266,8
9267,1
9268,1
9269,8
9270,8
9271,9
9272,7
9273,2
9274,4
9275,5
9276,6
9277,4
9278,9
9279,6
9280,7
9281,5
9282,0
9283,8
9284,3
9285,5
9286,4
9287,5
9288,0
9289,5
9290,0
9291,2
9292,3
9293,0
9294,3
9295,7
9296,5
9297,0
9298,2
9299,3
9300,2
9301,3
9302,5
9303,9
9304,6
9305,3
9306,3
9307,8
9308,3
9309,9
9310,1
9311,7
9312,3
9313,0
9314,2
9315,0
9316,7
9317,5
9318,1
9319,1
9320,2
9321,6
9322,6
9323,1
9324,6
9325,8
9326,0
9327,8
9328,1
9329,0
9330,7
9331,2
9332,7
9333,3
9334,2
9335,3
9336,1
9337,9
9338,5
9339,3
9340,6
9341,9
9342,2
9343,4
9344,3
9345,8
9346,3
9347,8
9348,7
9349,2
9350,4
9351,2
9352,8
9353,4
9354,4
9355,2
9356,5
9357,6
9358,3
9359,9
9360,4
9361,6
9362,7
9363,0
9364,4
9365,4
9366,1
9367,8
9368,6
9369,2
9370,7
9371,4
9372,3
9373,1
9374,0
9375,7
9376,0
9377,9
9378,5
9379,8
9380,0
9381,1
9382,6
9383,9
9384,5
9385,0
9386,0
9387,2
9388,8
9389,5
9390,4
9391,0
9392,5
9393,1
9394,3
9395,3
9396,4
9397,9
9398,5
9399,3
9400,3
9401,1
9402,0
9403,1
9404,2
9405,2
9406,3
9407,6
9408,1
9409,2
9410,7
9411,8
9412,1
9413,9
9414,0
